# Assembly name:  Cavpor3.0
# Organism name:  Cavia porcellus (domestic guinea pig)
# Infraspecific name:  strain=inbred line 2N
# Sex:  female
# Taxid:          10141
# BioSample:      SAMN02981223
# BioProject:     PRJNA12583
# Submitter:      The Genome Sequencing Platform, The Genome Assembly Team
# Date:           2008-03-03
# Synonyms:       cavPor3	
# Assembly type:  haploid
# Release type:   major
# Assembly level: Scaffold
# Genome representation: full
# WGS project:    AAKN02
# Assembly method: unknown v. before 2008
# Genome coverage: 6.8x
# Sequencing technology: Sanger
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_000151735.1
# RefSeq assembly accession: GCF_000151735.1
# RefSeq assembly and GenBank assemblies identical: no
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_000151745.1	GCF_000151745.1	Primary Assembly
## 	GCF_000027635.1	non-nuclear
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
supercont2_60	unplaced-scaffold	na	na	DS562915.1	=	NT_176359.1	Primary Assembly	10801870	scaffold_60
supercont2_61	unplaced-scaffold	na	na	DS562916.1	=	NT_176358.1	Primary Assembly	10725151	scaffold_61
supercont2_62	unplaced-scaffold	na	na	DS562917.1	=	NT_176357.1	Primary Assembly	10722723	scaffold_62
supercont2_63	unplaced-scaffold	na	na	DS562918.1	=	NT_176356.1	Primary Assembly	10554711	scaffold_63
supercont2_64	unplaced-scaffold	na	na	DS562919.1	=	NT_176355.1	Primary Assembly	10140339	scaffold_64
supercont2_65	unplaced-scaffold	na	na	DS562920.1	=	NT_176354.1	Primary Assembly	9971566	scaffold_65
supercont2_66	unplaced-scaffold	na	na	DS562921.1	=	NT_176353.1	Primary Assembly	9829874	scaffold_66
supercont2_67	unplaced-scaffold	na	na	DS562922.1	=	NT_176352.1	Primary Assembly	9659204	scaffold_67
supercont2_68	unplaced-scaffold	na	na	DS562923.1	=	NT_176351.1	Primary Assembly	9373556	scaffold_68
supercont2_69	unplaced-scaffold	na	na	DS562924.1	=	NT_176350.1	Primary Assembly	9308446	scaffold_69
supercont2_70	unplaced-scaffold	na	na	DS562925.1	=	NT_176349.1	Primary Assembly	9224021	scaffold_70
supercont2_71	unplaced-scaffold	na	na	DS562926.1	=	NT_176348.1	Primary Assembly	8982342	scaffold_71
supercont2_72	unplaced-scaffold	na	na	DS562927.1	=	NT_176347.1	Primary Assembly	8717935	scaffold_72
supercont2_73	unplaced-scaffold	na	na	DS562928.1	=	NT_176346.1	Primary Assembly	8488221	scaffold_73
supercont2_74	unplaced-scaffold	na	na	DS562929.1	=	NT_176345.1	Primary Assembly	8100190	scaffold_74
supercont2_75	unplaced-scaffold	na	na	DS562930.1	=	NT_176344.1	Primary Assembly	8056891	scaffold_75
supercont2_76	unplaced-scaffold	na	na	DS562931.1	=	NT_176343.1	Primary Assembly	7991924	scaffold_76
supercont2_77	unplaced-scaffold	na	na	DS562932.1	=	NT_176342.1	Primary Assembly	8086621	scaffold_77
supercont2_78	unplaced-scaffold	na	na	DS562933.1	=	NT_176341.1	Primary Assembly	8140136	scaffold_78
supercont2_79	unplaced-scaffold	na	na	DS562934.1	=	NT_176340.1	Primary Assembly	7973472	scaffold_79
supercont2_80	unplaced-scaffold	na	na	DS562935.1	=	NT_176339.1	Primary Assembly	7952490	scaffold_80
supercont2_81	unplaced-scaffold	na	na	DS562936.1	=	NT_176338.1	Primary Assembly	7649460	scaffold_81
supercont2_82	unplaced-scaffold	na	na	DS562937.1	=	NT_176337.1	Primary Assembly	7642621	scaffold_82
supercont2_83	unplaced-scaffold	na	na	DS562938.1	=	NT_176336.1	Primary Assembly	7500635	scaffold_83
supercont2_84	unplaced-scaffold	na	na	DS562939.1	=	NT_176335.1	Primary Assembly	7353542	scaffold_84
supercont2_85	unplaced-scaffold	na	na	DS562940.1	=	NT_176334.1	Primary Assembly	7123288	scaffold_85
supercont2_86	unplaced-scaffold	na	na	DS562941.1	=	NT_176333.1	Primary Assembly	7161439	scaffold_86
supercont2_87	unplaced-scaffold	na	na	DS562942.1	=	NT_176332.1	Primary Assembly	6951382	scaffold_87
supercont2_88	unplaced-scaffold	na	na	DS562943.1	=	NT_176331.1	Primary Assembly	6722324	scaffold_88
supercont2_89	unplaced-scaffold	na	na	DS562944.1	=	NT_176330.1	Primary Assembly	6702529	scaffold_89
supercont2_90	unplaced-scaffold	na	na	DS562945.1	=	NT_176329.1	Primary Assembly	6390908	scaffold_90
supercont2_91	unplaced-scaffold	na	na	DS562946.1	=	NT_176328.1	Primary Assembly	6421832	scaffold_91
supercont2_92	unplaced-scaffold	na	na	DS562947.1	=	NT_176327.1	Primary Assembly	6109395	scaffold_92
supercont2_93	unplaced-scaffold	na	na	DS562948.1	=	NT_176326.1	Primary Assembly	6122481	scaffold_93
supercont2_94	unplaced-scaffold	na	na	DS562949.1	=	NT_176325.1	Primary Assembly	6060307	scaffold_94
supercont2_95	unplaced-scaffold	na	na	DS562950.1	=	NT_176324.1	Primary Assembly	5884597	scaffold_95
supercont2_96	unplaced-scaffold	na	na	DS562951.1	=	NT_176323.1	Primary Assembly	5774023	scaffold_96
supercont2_97	unplaced-scaffold	na	na	DS562952.1	=	NT_176322.1	Primary Assembly	5894345	scaffold_97
supercont2_98	unplaced-scaffold	na	na	DS562953.1	=	NT_176321.1	Primary Assembly	5212385	scaffold_98
supercont2_99	unplaced-scaffold	na	na	DS562954.1	=	NT_176320.1	Primary Assembly	5063772	scaffold_99
supercont2_100	unplaced-scaffold	na	na	DS562955.1	=	NT_176319.1	Primary Assembly	5102418	scaffold_100
supercont2_101	unplaced-scaffold	na	na	DS562956.1	=	NT_176318.1	Primary Assembly	4956042	scaffold_101
supercont2_102	unplaced-scaffold	na	na	DS562957.1	=	NT_176317.1	Primary Assembly	4774433	scaffold_102
supercont2_103	unplaced-scaffold	na	na	DS562958.1	=	NT_176316.1	Primary Assembly	4637412	scaffold_103
supercont2_104	unplaced-scaffold	na	na	DS562959.1	=	NT_176315.1	Primary Assembly	4703176	scaffold_104
supercont2_105	unplaced-scaffold	na	na	DS562960.1	=	NT_176314.1	Primary Assembly	4802899	scaffold_105
supercont2_106	unplaced-scaffold	na	na	DS562961.1	=	NT_176313.1	Primary Assembly	4671044	scaffold_106
supercont2_107	unplaced-scaffold	na	na	DS562962.1	=	NT_176312.1	Primary Assembly	4543131	scaffold_107
supercont2_108	unplaced-scaffold	na	na	DS562963.1	=	NT_176311.1	Primary Assembly	4563218	scaffold_108
supercont2_109	unplaced-scaffold	na	na	DS562964.1	=	NT_176310.1	Primary Assembly	4448931	scaffold_109
supercont2_110	unplaced-scaffold	na	na	DS562965.1	=	NT_176309.1	Primary Assembly	4385335	scaffold_110
supercont2_111	unplaced-scaffold	na	na	DS562966.1	=	NT_176308.1	Primary Assembly	4486175	scaffold_111
supercont2_112	unplaced-scaffold	na	na	DS562967.1	=	NT_176307.1	Primary Assembly	4414396	scaffold_112
supercont2_113	unplaced-scaffold	na	na	DS562968.1	=	NT_176306.1	Primary Assembly	4300947	scaffold_113
supercont2_114	unplaced-scaffold	na	na	DS562969.1	=	NT_176305.1	Primary Assembly	4089789	scaffold_114
supercont2_115	unplaced-scaffold	na	na	DS562970.1	=	NT_176304.1	Primary Assembly	4065651	scaffold_115
supercont2_116	unplaced-scaffold	na	na	DS562971.1	=	NT_176303.1	Primary Assembly	4116668	scaffold_116
supercont2_117	unplaced-scaffold	na	na	DS562972.1	=	NT_176302.1	Primary Assembly	4068184	scaffold_117
supercont2_118	unplaced-scaffold	na	na	DS562973.1	=	NT_176301.1	Primary Assembly	3971976	scaffold_118
supercont2_119	unplaced-scaffold	na	na	DS562974.1	=	NT_176300.1	Primary Assembly	3924207	scaffold_119
supercont2_120	unplaced-scaffold	na	na	DS562975.1	=	NT_176299.1	Primary Assembly	3811687	scaffold_120
supercont2_121	unplaced-scaffold	na	na	DS562976.1	=	NT_176298.1	Primary Assembly	4017347	scaffold_121
supercont2_122	unplaced-scaffold	na	na	DS562977.1	=	NT_176297.1	Primary Assembly	3827265	scaffold_122
supercont2_123	unplaced-scaffold	na	na	DS562978.1	=	NT_176296.1	Primary Assembly	3613537	scaffold_123
supercont2_124	unplaced-scaffold	na	na	DS562979.1	=	NT_176295.1	Primary Assembly	3505164	scaffold_124
supercont2_125	unplaced-scaffold	na	na	DS562980.1	=	NT_176294.1	Primary Assembly	3443724	scaffold_125
supercont2_126	unplaced-scaffold	na	na	DS562981.1	=	NT_176293.1	Primary Assembly	3477674	scaffold_126
supercont2_127	unplaced-scaffold	na	na	DS562982.1	=	NT_176292.1	Primary Assembly	3374846	scaffold_127
supercont2_128	unplaced-scaffold	na	na	DS562983.1	=	NT_176291.1	Primary Assembly	3344077	scaffold_128
supercont2_129	unplaced-scaffold	na	na	DS562984.1	=	NT_176290.1	Primary Assembly	3243760	scaffold_129
supercont2_130	unplaced-scaffold	na	na	DS562985.1	=	NT_176289.1	Primary Assembly	3227488	scaffold_130
supercont2_131	unplaced-scaffold	na	na	DS562986.1	=	NT_176288.1	Primary Assembly	3121775	scaffold_131
supercont2_132	unplaced-scaffold	na	na	DS562987.1	=	NT_176287.1	Primary Assembly	3160145	scaffold_132
supercont2_133	unplaced-scaffold	na	na	DS562988.1	=	NT_176286.1	Primary Assembly	3059750	scaffold_133
supercont2_134	unplaced-scaffold	na	na	DS562989.1	=	NT_176285.1	Primary Assembly	3053308	scaffold_134
supercont2_135	unplaced-scaffold	na	na	DS562990.1	=	NT_176284.1	Primary Assembly	3037299	scaffold_135
supercont2_136	unplaced-scaffold	na	na	DS562991.1	=	NT_176283.1	Primary Assembly	2936027	scaffold_136
supercont2_137	unplaced-scaffold	na	na	DS562992.1	=	NT_176282.1	Primary Assembly	2866496	scaffold_137
supercont2_138	unplaced-scaffold	na	na	DS562993.1	=	NT_176281.1	Primary Assembly	2839218	scaffold_138
supercont2_139	unplaced-scaffold	na	na	DS562994.1	=	NT_176280.1	Primary Assembly	2725598	scaffold_139
supercont2_140	unplaced-scaffold	na	na	DS562995.1	=	NT_176279.1	Primary Assembly	2579973	scaffold_140
supercont2_141	unplaced-scaffold	na	na	DS562996.1	=	NT_176278.1	Primary Assembly	2574654	scaffold_141
supercont2_142	unplaced-scaffold	na	na	DS562997.1	=	NT_176277.1	Primary Assembly	2643871	scaffold_142
supercont2_143	unplaced-scaffold	na	na	DS562998.1	=	NT_176276.1	Primary Assembly	2535745	scaffold_143
supercont2_144	unplaced-scaffold	na	na	DS562999.1	=	NT_176275.1	Primary Assembly	2507317	scaffold_144
supercont2_145	unplaced-scaffold	na	na	DS563000.1	=	NT_176274.1	Primary Assembly	2636354	scaffold_145
supercont2_146	unplaced-scaffold	na	na	DS563001.1	=	NT_176273.1	Primary Assembly	2481227	scaffold_146
supercont2_147	unplaced-scaffold	na	na	DS563002.1	=	NT_176272.1	Primary Assembly	2515065	scaffold_147
supercont2_148	unplaced-scaffold	na	na	DS563003.1	=	NT_176271.1	Primary Assembly	2455507	scaffold_148
supercont2_149	unplaced-scaffold	na	na	DS563004.1	=	NT_176270.1	Primary Assembly	2477380	scaffold_149
supercont2_150	unplaced-scaffold	na	na	DS563005.1	=	NT_176269.1	Primary Assembly	2364062	scaffold_150
supercont2_151	unplaced-scaffold	na	na	DS563006.1	=	NT_176268.1	Primary Assembly	2285360	scaffold_151
supercont2_152	unplaced-scaffold	na	na	DS563007.1	=	NT_176267.1	Primary Assembly	2375602	scaffold_152
supercont2_153	unplaced-scaffold	na	na	DS563008.1	=	NT_176266.1	Primary Assembly	2190850	scaffold_153
supercont2_154	unplaced-scaffold	na	na	DS563009.1	=	NT_176265.1	Primary Assembly	2172629	scaffold_154
supercont2_155	unplaced-scaffold	na	na	DS563010.1	=	NT_176264.1	Primary Assembly	2202528	scaffold_155
supercont2_156	unplaced-scaffold	na	na	DS563011.1	=	NT_176263.1	Primary Assembly	2144998	scaffold_156
supercont2_157	unplaced-scaffold	na	na	DS563012.1	=	NT_176262.1	Primary Assembly	2165104	scaffold_157
supercont2_158	unplaced-scaffold	na	na	DS563013.1	=	NT_176261.1	Primary Assembly	2147034	scaffold_158
supercont2_159	unplaced-scaffold	na	na	DS563014.1	=	NT_176260.1	Primary Assembly	2102105	scaffold_159
supercont2_160	unplaced-scaffold	na	na	DS563015.1	=	NT_176259.1	Primary Assembly	2117614	scaffold_160
supercont2_161	unplaced-scaffold	na	na	DS563016.1	=	NT_176258.1	Primary Assembly	2169608	scaffold_161
supercont2_162	unplaced-scaffold	na	na	DS563017.1	=	NT_176257.1	Primary Assembly	2167632	scaffold_162
supercont2_163	unplaced-scaffold	na	na	DS563018.1	=	NT_176256.1	Primary Assembly	2101054	scaffold_163
supercont2_164	unplaced-scaffold	na	na	DS563019.1	=	NT_176255.1	Primary Assembly	1999110	scaffold_164
supercont2_165	unplaced-scaffold	na	na	DS563020.1	=	NT_176254.1	Primary Assembly	1961286	scaffold_165
supercont2_166	unplaced-scaffold	na	na	DS563021.1	=	NT_176253.1	Primary Assembly	2109649	scaffold_166
supercont2_167	unplaced-scaffold	na	na	DS563022.1	=	NT_176252.1	Primary Assembly	1901457	scaffold_167
supercont2_168	unplaced-scaffold	na	na	DS563023.1	=	NT_176251.1	Primary Assembly	1901849	scaffold_168
supercont2_169	unplaced-scaffold	na	na	DS563024.1	=	NT_176250.1	Primary Assembly	1804060	scaffold_169
supercont2_170	unplaced-scaffold	na	na	DS563025.1	=	NT_176249.1	Primary Assembly	1942148	scaffold_170
supercont2_171	unplaced-scaffold	na	na	DS563026.1	=	NT_176248.1	Primary Assembly	1771231	scaffold_171
supercont2_172	unplaced-scaffold	na	na	DS563027.1	=	NT_176247.1	Primary Assembly	1799129	scaffold_172
supercont2_173	unplaced-scaffold	na	na	DS563028.1	=	NT_176246.1	Primary Assembly	1832296	scaffold_173
supercont2_174	unplaced-scaffold	na	na	DS563029.1	=	NT_176245.1	Primary Assembly	1657830	scaffold_174
supercont2_175	unplaced-scaffold	na	na	DS563030.1	=	NT_176244.1	Primary Assembly	1633726	scaffold_175
supercont2_176	unplaced-scaffold	na	na	DS563031.1	=	NT_176243.1	Primary Assembly	1593811	scaffold_176
supercont2_177	unplaced-scaffold	na	na	DS563032.1	=	NT_176242.1	Primary Assembly	1509218	scaffold_177
supercont2_178	unplaced-scaffold	na	na	DS563033.1	=	NT_176241.1	Primary Assembly	1497097	scaffold_178
supercont2_179	unplaced-scaffold	na	na	DS563034.1	=	NT_176240.1	Primary Assembly	1560439	scaffold_179
supercont2_180	unplaced-scaffold	na	na	DS563035.1	=	NT_176239.1	Primary Assembly	1453028	scaffold_180
supercont2_181	unplaced-scaffold	na	na	DS563036.1	=	NT_176238.1	Primary Assembly	1448367	scaffold_181
supercont2_182	unplaced-scaffold	na	na	DS563037.1	=	NT_176237.1	Primary Assembly	1421024	scaffold_182
supercont2_183	unplaced-scaffold	na	na	DS563038.1	=	NT_176236.1	Primary Assembly	1459522	scaffold_183
supercont2_184	unplaced-scaffold	na	na	DS563039.1	=	NT_176235.1	Primary Assembly	1400498	scaffold_184
supercont2_185	unplaced-scaffold	na	na	DS563040.1	=	NT_176234.1	Primary Assembly	1394180	scaffold_185
supercont2_186	unplaced-scaffold	na	na	DS563041.1	=	NT_176233.1	Primary Assembly	1390438	scaffold_186
supercont2_187	unplaced-scaffold	na	na	DS563042.1	=	NT_176232.1	Primary Assembly	1441208	scaffold_187
supercont2_188	unplaced-scaffold	na	na	DS563043.1	=	NT_176231.1	Primary Assembly	1296243	scaffold_188
supercont2_189	unplaced-scaffold	na	na	DS563044.1	=	NT_176230.1	Primary Assembly	1285359	scaffold_189
supercont2_190	unplaced-scaffold	na	na	DS563045.1	=	NT_176229.1	Primary Assembly	1274586	scaffold_190
supercont2_191	unplaced-scaffold	na	na	DS563046.1	=	NT_176228.1	Primary Assembly	1254540	scaffold_191
supercont2_192	unplaced-scaffold	na	na	DS563047.1	=	NT_176227.1	Primary Assembly	1232542	scaffold_192
supercont2_193	unplaced-scaffold	na	na	DS563048.1	=	NT_176226.1	Primary Assembly	1189247	scaffold_193
supercont2_194	unplaced-scaffold	na	na	DS563049.1	=	NT_176225.1	Primary Assembly	1273882	scaffold_194
supercont2_195	unplaced-scaffold	na	na	DS563050.1	=	NT_176224.1	Primary Assembly	1116590	scaffold_195
supercont2_196	unplaced-scaffold	na	na	DS563051.1	=	NT_176223.1	Primary Assembly	1099660	scaffold_196
supercont2_197	unplaced-scaffold	na	na	DS563052.1	=	NT_176222.1	Primary Assembly	1185676	scaffold_197
supercont2_198	unplaced-scaffold	na	na	DS563053.1	=	NT_176221.1	Primary Assembly	1080653	scaffold_198
supercont2_199	unplaced-scaffold	na	na	DS563054.1	=	NT_176220.1	Primary Assembly	1005274	scaffold_199
supercont2_200	unplaced-scaffold	na	na	DS563055.1	=	NT_176219.1	Primary Assembly	1115451	scaffold_200
supercont2_201	unplaced-scaffold	na	na	DS563056.1	=	NT_176218.1	Primary Assembly	1005036	scaffold_201
supercont2_202	unplaced-scaffold	na	na	DS563057.1	=	NT_176217.1	Primary Assembly	1009555	scaffold_202
supercont2_203	unplaced-scaffold	na	na	DS563058.1	=	NT_176216.1	Primary Assembly	951501	scaffold_203
supercont2_204	unplaced-scaffold	na	na	DS563059.1	=	NT_176215.1	Primary Assembly	946601	scaffold_204
supercont2_205	unplaced-scaffold	na	na	DS563060.1	=	NT_176214.1	Primary Assembly	1013262	scaffold_205
supercont2_206	unplaced-scaffold	na	na	DS563061.1	=	NT_176213.1	Primary Assembly	956903	scaffold_206
supercont2_207	unplaced-scaffold	na	na	DS563062.1	=	NT_176212.1	Primary Assembly	930119	scaffold_207
supercont2_208	unplaced-scaffold	na	na	DS563063.1	=	NT_176211.1	Primary Assembly	1007077	scaffold_208
supercont2_209	unplaced-scaffold	na	na	DS563064.1	=	NT_176210.1	Primary Assembly	937851	scaffold_209
supercont2_210	unplaced-scaffold	na	na	DS563065.1	=	NT_176209.1	Primary Assembly	901068	scaffold_210
supercont2_211	unplaced-scaffold	na	na	DS563066.1	=	NT_176208.1	Primary Assembly	873116	scaffold_211
supercont2_212	unplaced-scaffold	na	na	DS563067.1	=	NT_176207.1	Primary Assembly	896154	scaffold_212
supercont2_213	unplaced-scaffold	na	na	DS563068.1	=	NT_176206.1	Primary Assembly	858991	scaffold_213
supercont2_214	unplaced-scaffold	na	na	DS563069.1	=	NT_176205.1	Primary Assembly	864597	scaffold_214
supercont2_215	unplaced-scaffold	na	na	DS563070.1	=	NT_176204.1	Primary Assembly	845883	scaffold_215
supercont2_216	unplaced-scaffold	na	na	DS563071.1	=	NT_176203.1	Primary Assembly	840966	scaffold_216
supercont2_217	unplaced-scaffold	na	na	DS563072.1	=	NT_176202.1	Primary Assembly	921081	scaffold_217
supercont2_218	unplaced-scaffold	na	na	DS563073.1	=	NT_176201.1	Primary Assembly	858375	scaffold_218
supercont2_219	unplaced-scaffold	na	na	DS563074.1	=	NT_176200.1	Primary Assembly	961086	scaffold_219
supercont2_220	unplaced-scaffold	na	na	DS563075.1	=	NT_176199.1	Primary Assembly	877387	scaffold_220
supercont2_221	unplaced-scaffold	na	na	DS563076.1	=	NT_176198.1	Primary Assembly	826075	scaffold_221
supercont2_222	unplaced-scaffold	na	na	DS563077.1	=	NT_176197.1	Primary Assembly	881309	scaffold_222
